,CID,HBondDonorCount,HBondAcceptorCount,MolecularWeight,XLogP,CanonicalSMILES,IsomericSMILES,HitFreq,Include
11634,34166117,2,1,264.32,3.9,CC1=CC(=CC=C1)CNC(=O)C2=CC3=CC=CC=C3N2,CC1=CC(=CC=C1)CNC(=O)C2=CC3=CC=CC=C3N2,6,1
11635,34179527,2,2,373.4,3.7,C1CC1NC(=O)C2=CC=C(C=C2)CN(C3CC3)C(=O)C4=CC5=CC=CC=C5N4,C1CC1NC(=O)C2=CC=C(C=C2)CN(C3CC3)C(=O)C4=CC5=CC=CC=C5N4,2,1
11636,34219233,1,2,328.4,2.3,CCN(CC)C(=O)N1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2,CCN(CC)C(=O)N1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2,2,1
11637,34224299,1,2,300.36,1.5,CN(C)C(=O)N1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2,CN(C)C(=O)N1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2,2,1
11638,34249459,2,3,390.5,4.4,CC1=CC(=CC=C1)N2CCN(CC2)CCCCNC(=O)C3=CC4=CC=CC=C4N3,CC1=CC(=CC=C1)N2CCN(CC2)CCCCNC(=O)C3=CC4=CC=CC=C4N3,7,1
11639,34283579,3,2,319.4,3.6,C1CC1NC(=O)C2=CC=CC=C2NC(=O)C3=CC4=CC=CC=C4N3,C1CC1NC(=O)C2=CC=CC=C2NC(=O)C3=CC4=CC=CC=C4N3,2,1
11640,34342675,1,5,390.5,2.0,C1CCCN(CC1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC4=CC=CC=C4N3,C1CCCN(CC1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC4=CC=CC=C4N3,1,1
11641,34435761,2,3,390.5,3.3,CC1=CC(=C2C=C(NC2=C1)C(=O)N3CCN(CC3)CC(=O)NC4=CC=CC=C4)C,CC1=CC(=C2C=C(NC2=C1)C(=O)N3CCN(CC3)CC(=O)NC4=CC=CC=C4)C,3,1
11642,34470865,1,2,347.5,4.3,CN(CC1=CC=C(C=C1)N2CCCCC2)C(=O)C3=CC4=CC=CC=C4N3,CN(CC1=CC=C(C=C1)N2CCCCC2)C(=O)C3=CC4=CC=CC=C4N3,6,1
11643,34543967,2,2,335.4,3.4,CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3N2,CCN(CC)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3N2,6,1
11644,34590305,3,2,335.4,3.4,CC(C)C(=O)NC1=CC=CC(=C1)CNC(=O)C2=CC3=CC=CC=C3N2,CC(C)C(=O)NC1=CC=CC(=C1)CNC(=O)C2=CC3=CC=CC=C3N2,4,1
11645,34597008,3,2,335.4,4.1,CC(C)CC(=O)NC1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3N2,CC(C)CC(=O)NC1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3N2,1,1
11646,34709768,2,1,244.33,4.1,CC(C)(C)CCNC(=O)C1=CC2=CC=CC=C2N1,CC(C)(C)CCNC(=O)C1=CC2=CC=CC=C2N1,1,1
11647,34745973,3,2,319.4,3.7,C=CCNC(=O)C1=CC=CC=C1NC(=O)C2=CC3=CC=CC=C3N2,C=CCNC(=O)C1=CC=CC=C1NC(=O)C2=CC3=CC=CC=C3N2,2,1
11648,34766847,2,2,353.5,4.1,CC(C)(CNC(=O)C1=CC2=C(C=C1)NC3=C2CCCC3)N4CCCCC4,CC(C)(CNC(=O)C1=CC2=C(C=C1)NC3=C2CCCC3)N4CCCCC4,5,1
11649,34793446,2,2,327.4,2.8,CCNC(=O)CN(CC)C(=O)C1=CC2=C(C=C1)NC3=C2CCCC3,CCNC(=O)CN(CC)C(=O)C1=CC2=C(C=C1)NC3=C2CCCC3,5,1
11650,34793468,2,2,301.4,2.4,CCNC(=O)CN(CC)C(=O)C1=CC2=C(C=C1)NC(=C2C)C,CCNC(=O)CN(CC)C(=O)C1=CC2=C(C=C1)NC(=C2C)C,4,1
11651,34796468,1,3,361.4,3.4,CCNC(=O)CN(CC)C(=O)C1=CC(=NC2=CC=CC=C21)C3=CC=CC=C3,CCNC(=O)CN(CC)C(=O)C1=CC(=NC2=CC=CC=C21)C3=CC=CC=C3,1,1
11652,34829756,2,2,349.4,3.3,CCN(CC)C(=O)C1=CC=C(C=C1)CNC(=O)C2=CC3=CC=CC=C3N2,CCN(CC)C(=O)C1=CC=C(C=C1)CNC(=O)C2=CC3=CC=CC=C3N2,4,1
11653,34909581,1,2,435.5,4.2,CC1=C(C2=CC=CC=C2N1)C3C4=CC=CC=C4C(=O)N3CC(=O)N5CCC6=CC=CC=C6C5,CC1=C(C2=CC=CC=C2N1)[C@H]3C4=CC=CC=C4C(=O)N3CC(=O)N5CCC6=CC=CC=C6C5,4,1
11654,34909582,1,2,435.5,4.2,CC1=C(C2=CC=CC=C2N1)C3C4=CC=CC=C4C(=O)N3CC(=O)N5CCC6=CC=CC=C6C5,CC1=C(C2=CC=CC=C2N1)[C@@H]3C4=CC=CC=C4C(=O)N3CC(=O)N5CCC6=CC=CC=C6C5,4,0
11655,34949665,2,2,349.5,4.2,CC1=C(NC2=C1C=C(C=C2)C(=O)NCC(CC3=CC=CC=C3)N(C)C)C,CC1=C(NC2=C1C=C(C=C2)C(=O)NC[C@@H](CC3=CC=CC=C3)N(C)C)C,5,1
11656,34949671,2,2,349.5,4.2,CC1=C(NC2=C1C=C(C=C2)C(=O)NCC(CC3=CC=CC=C3)N(C)C)C,CC1=C(NC2=C1C=C(C=C2)C(=O)NC[C@H](CC3=CC=CC=C3)N(C)C)C,5,0
11657,35202190,1,1,290.4,3.8,CN(C1CCC2=CC=CC=C12)C(=O)C3=CC4=CC=CC=C4N3,CN([C@@H]1CCC2=CC=CC=C12)C(=O)C3=CC4=CC=CC=C4N3,1,1
11658,35202197,1,1,290.4,3.8,CN(C1CCC2=CC=CC=C12)C(=O)C3=CC4=CC=CC=C4N3,CN([C@H]1CCC2=CC=CC=C12)C(=O)C3=CC4=CC=CC=C4N3,1,0
11659,35277125,2,2,347.4,4.1,C1CCN(CC1)C(=O)C2=CC=CC=C2NC(=O)C3=CC4=CC=CC=C4N3,C1CCN(CC1)C(=O)C2=CC=CC=C2NC(=O)C3=CC4=CC=CC=C4N3,4,1
11660,35277364,1,2,375.5,4.3,CC1=CC2=CC=CC=C2N1CC(=O)NC3=CC=CC=C3C(=O)N4CCCCC4,CC1=CC2=CC=CC=C2N1CC(=O)NC3=CC=CC=C3C(=O)N4CCCCC4,1,1
11661,35341125,1,4,359.4,2.1,C1CC(=O)N(C1=O)CC2=CC=C(C=C2)NC(=O)C3=NC4=CC=CC=C4C=C3,C1CC(=O)N(C1=O)CC2=CC=C(C=C2)NC(=O)C3=NC4=CC=CC=C4C=C3,3,1
11662,35362492,2,2,301.4,2.5,CCN(CC(=O)NC(C)(C)C)C(=O)C1=CC2=CC=CC=C2N1,CCN(CC(=O)NC(C)(C)C)C(=O)C1=CC2=CC=CC=C2N1,4,1
11663,35368937,1,3,345.4,3.4,C1CC(N(C1)C(=O)C2=NC3=CC=CC=C3C=C2)C(=O)NC4=CC=CC=C4,C1C[C@H](N(C1)C(=O)C2=NC3=CC=CC=C3C=C2)C(=O)NC4=CC=CC=C4,4,1
11664,35368941,1,3,345.4,3.4,C1CC(N(C1)C(=O)C2=NC3=CC=CC=C3C=C2)C(=O)NC4=CC=CC=C4,C1C[C@@H](N(C1)C(=O)C2=NC3=CC=CC=C3C=C2)C(=O)NC4=CC=CC=C4,4,0
11665,35435126,1,2,333.4,4.2,CC1=CC(=C2C=C(NC2=C1)C(=O)N3CCN(CC3)C4=CC=CC=C4)C,CC1=CC(=C2C=C(NC2=C1)C(=O)N3CCN(CC3)C4=CC=CC=C4)C,3,1
11666,35613432,1,2,307.4,3.9,CN(C)C1=CC=C(C=C1)CN(C)C(=O)C2=CC3=CC=CC=C3N2,CN(C)C1=CC=C(C=C1)CN(C)C(=O)C2=CC3=CC=CC=C3N2,5,1
11667,35614682,2,2,319.4,3.8,C1CCN(C1)C2=CC=C(C=C2)CNC(=O)C3=CC4=CC=CC=C4N3,C1CCN(C1)C2=CC=C(C=C2)CNC(=O)C3=CC4=CC=CC=C4N3,4,1
11668,35745857,1,2,321.4,3.8,CC1=CC2=C(C=C1)NC(=C2)C(=O)N(C)CC3=CC=C(C=C3)N(C)C,CC1=CC2=C(C=C1)NC(=C2)C(=O)N(C)CC3=CC=C(C=C3)N(C)C,6,1
11669,35788538,1,2,347.5,3.9,CC1=CC(=C2C=C(NC2=C1)C(=O)N3CCN(CC3)CC4=CC=CC=C4)C,CC1=CC(=C2C=C(NC2=C1)C(=O)N3CCN(CC3)CC4=CC=CC=C4)C,3,1
11670,35788544,1,2,361.5,4.2,CC1=CC=CC=C1CN2CCN(CC2)C(=O)C3=CC4=C(C=C(C=C4N3)C)C,CC1=CC=CC=C1CN2CCN(CC2)C(=O)C3=CC4=C(C=C(C=C4N3)C)C,3,1
11671,35788548,1,2,361.5,4.2,CC1=CC(=CC=C1)CN2CCN(CC2)C(=O)C3=CC4=C(C=C(C=C4N3)C)C,CC1=CC(=CC=C1)CN2CCN(CC2)C(=O)C3=CC4=C(C=C(C=C4N3)C)C,3,1
11672,35789986,2,3,418.5,4.1,CCC1=CC=CC=C1NC(=O)CN2CCN(CC2)C(=O)C3=CC4=C(C=C(C=C4N3)C)C,CCC1=CC=CC=C1NC(=O)CN2CCN(CC2)C(=O)C3=CC4=C(C=C(C=C4N3)C)C,3,1
11673,35951975,1,2,361.5,4.3,CC1=CC(=C2C=C(NC2=C1)C(=O)N3CCN(CC3)CCC4=CC=CC=C4)C,CC1=CC(=C2C=C(NC2=C1)C(=O)N3CCN(CC3)CCC4=CC=CC=C4)C,3,1
11675,36238837,3,3,432.6,4.8,CC(C)(C)C1=CC2=C(C=C1)C=C(N2)C(=O)NC3CCN(CC3)CC(=O)NC4=CC=CC=C4,CC(C)(C)C1=CC2=C(C=C1)C=C(N2)C(=O)NC3CCN(CC3)CC(=O)NC4=CC=CC=C4,4,1
11676,36240966,1,2,361.4,2.8,CC1=C(C2=CC=CC=C2N1)CC(=O)N3CCN(CC3)C(=O)C4=CC=CC=C4,CC1=C(C2=CC=CC=C2N1)CC(=O)N3CCN(CC3)C(=O)C4=CC=CC=C4,4,1
11677,36278121,2,2,321.4,4.4,CCN(CC)C1=CC=C(C=C1)NC(=O)C2=CC3=C(N2)C=C(C=C3)C,CCN(CC)C1=CC=C(C=C1)NC(=O)C2=CC3=C(N2)C=C(C=C3)C,1,1
11678,36281931,1,1,264.32,3.8,CC1=CC2=C(C=C1)NC(=C2)C(=O)N(C)C3=CC=CC=C3,CC1=CC2=C(C=C1)NC(=C2)C(=O)N(C)C3=CC=CC=C3,5,1
11679,36282426,1,1,332.4,4.9,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3CCC(CC3)CC4=CC=CC=C4,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3CCC(CC3)CC4=CC=CC=C4,6,1
11680,36283158,1,1,256.34,3.5,CC1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)C,CC1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)C,5,1
11681,36358101,2,3,347.4,1.9,C1CC(=O)N(C1=O)CC2=CC=C(C=C2)NC(=O)C3=CC4=CC=CC=C4N3,C1CC(=O)N(C1=O)CC2=CC=C(C=C2)NC(=O)C3=CC4=CC=CC=C4N3,1,1
11682,36377997,2,4,321.4,1.5,CS(=O)(=O)NC1CCCN(C1)C(=O)C2=CC3=CC=CC=C3N2,CS(=O)(=O)N[C@@H]1CCCN(C1)C(=O)C2=CC3=CC=CC=C3N2,1,1
11683,36377998,2,4,321.4,1.5,CS(=O)(=O)NC1CCCN(C1)C(=O)C2=CC3=CC=CC=C3N2,CS(=O)(=O)N[C@H]1CCCN(C1)C(=O)C2=CC3=CC=CC=C3N2,1,0
11684,36411377,3,3,370.5,2.5,CCCNC(=O)CN1CCC(CC1)NC(=O)CC2=C(NC3=CC=CC=C32)C,CCCNC(=O)CN1CCC(CC1)NC(=O)CC2=C(NC3=CC=CC=C32)C,1,1
11685,36438948,1,2,383.4,4.0,C1CN(CCN1C(=O)C2=CC=CC3=CC=CC=C32)C(=O)C4=CC5=CC=CC=C5N4,C1CN(CCN1C(=O)C2=CC=CC3=CC=CC=C32)C(=O)C4=CC5=CC=CC=C5N4,5,1
11686,36445454,1,1,304.4,4.1,CN(C1CCCC2=CC=CC=C12)C(=O)C3=CC4=CC=CC=C4N3,CN([C@@H]1CCCC2=CC=CC=C12)C(=O)C3=CC4=CC=CC=C4N3,4,1
11687,36445456,1,1,304.4,4.1,CN(C1CCCC2=CC=CC=C12)C(=O)C3=CC4=CC=CC=C4N3,CN([C@H]1CCCC2=CC=CC=C12)C(=O)C3=CC4=CC=CC=C4N3,4,0
11688,36475123,1,3,345.4,2.7,C1CC(=O)N(C1)CC2=CC(=CC=C2)NC(=O)C3=NC4=CC=CC=C4C=C3,C1CC(=O)N(C1)CC2=CC(=CC=C2)NC(=O)C3=NC4=CC=CC=C4C=C3,2,1
11689,36512656,1,2,325.4,3.1,C1CCC(C1)C(=O)N2CCN(CC2)C(=O)C3=CC4=CC=CC=C4N3,C1CCC(C1)C(=O)N2CCN(CC2)C(=O)C3=CC4=CC=CC=C4N3,4,1
11690,36544825,3,2,307.3,2.8,CNC(=O)CC1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3N2,CNC(=O)CC1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3N2,5,1
11691,36562167,1,2,375.5,3.6,CC(C)(C1=CC=CC=C1)C(=O)N2CCN(CC2)C(=O)C3=CC4=CC=CC=C4N3,CC(C)(C1=CC=CC=C1)C(=O)N2CCN(CC2)C(=O)C3=CC4=CC=CC=C4N3,6,1
11692,36657562,1,1,278.3,3.7,CC1=CC2=C(C=C1)NC(=C2)C(=O)N(C)CC3=CC=CC=C3,CC1=CC2=C(C=C1)NC(=C2)C(=O)N(C)CC3=CC=CC=C3,6,1
11693,36742428,2,3,404.5,3.7,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3CCN(CC3)CC(=O)NC4=C(C=CC=C4C)C,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3CCN(CC3)CC(=O)NC4=C(C=CC=C4C)C,6,1
11694,36752204,3,2,309.4,2.7,CC1=CC2=C(C=C1)NC(=C2)C(=O)NCC3=C(C=C(NC3=O)C)C,CC1=CC2=C(C=C1)NC(=C2)C(=O)NCC3=C(C=C(NC3=O)C)C,4,1
11695,36755810,1,2,333.4,4.2,CC1=CC(=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)C,CC1=CC(=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)C,6,1
11696,36817981,3,2,287.36,2.4,CC1=CC2=C(C=C1)NC(=C2)C(=O)NCCNC(=O)C(C)C,CC1=CC2=C(C=C1)NC(=C2)C(=O)NCCNC(=O)C(C)C,4,1
11697,36842914,2,2,361.4,3.5,CC1=CC2=C(C=C1)NC(=C2)C(=O)NCC3=CC=C(C=C3)C(=O)N4CCCC4,CC1=CC2=C(C=C1)NC(=C2)C(=O)NCC3=CC=C(C=C3)C(=O)N4CCCC4,5,1
11698,36843374,2,1,258.36,4.4,CCCCCCNC(=O)C1=CC2=C(N1)C=CC(=C2)C,CCCCCCNC(=O)C1=CC2=C(N1)C=CC(=C2)C,4,1
11699,36855678,1,1,276.3,3.8,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3CCC4=CC=CC=C43,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3CCC4=CC=CC=C43,5,1
11700,36865452,3,2,321.4,3.0,CC1=CC2=C(C=C1)NC(=C2)C(=O)NCCNC(=O)C3=CC=CC=C3,CC1=CC2=C(C=C1)NC(=C2)C(=O)NCCNC(=O)C3=CC=CC=C3,6,1
11701,36865749,1,1,304.4,4.3,CC1=CC2=C(C=C1)NC(=C2)C(=O)N(CC3=CC=CC=C3)C4CC4,CC1=CC2=C(C=C1)NC(=C2)C(=O)N(CC3=CC=CC=C3)C4CC4,5,1
11702,36868472,3,2,349.4,3.7,CC1=CC2=C(C=C1)NC(=C2)C(=O)NCC3=CC(=CC=C3)NC(=O)C(C)C,CC1=CC2=C(C=C1)NC(=C2)C(=O)NCC3=CC(=CC=C3)NC(=O)C(C)C,5,1
11703,36951821,2,3,349.4,2.6,C1COCCN1CC2=CC=C(C=C2)CNC(=O)C3=CC4=CC=CC=C4N3,C1COCCN1CC2=CC=C(C=C2)CNC(=O)C3=CC4=CC=CC=C4N3,2,1
11704,37029956,2,2,375.5,4.1,CC1=CC(=C2C=C(NC2=C1)C(=O)N3CCC(CC3)NC(=O)C4=CC=CC=C4)C,CC1=CC(=C2C=C(NC2=C1)C(=O)N3CCC(CC3)NC(=O)C4=CC=CC=C4)C,5,1
11705,37245051,2,2,321.4,4.2,CCN(CCCNC(=O)C1=CC2=CC=CC=C2N1)C3=CC=CC=C3,CCN(CCCNC(=O)C1=CC2=CC=CC=C2N1)C3=CC=CC=C3,4,1
11706,37258449,1,2,333.4,3.5,CC1=CC2=C(C=C1)C=C(N2)C(=O)N3CCN(CC3)CC4=CC=CC=C4,CC1=CC2=C(C=C1)C=C(N2)C(=O)N3CCN(CC3)CC4=CC=CC=C4,4,1
11707,37264557,2,3,390.5,2.9,CC1=CC2=C(C=C1)C=C(N2)C(=O)N3CCN(CC3)CC(=O)NCC4=CC=CC=C4,CC1=CC2=C(C=C1)C=C(N2)C(=O)N3CCN(CC3)CC(=O)NCC4=CC=CC=C4,6,1
11708,37264705,3,3,390.5,3.5,CC1=CC2=C(C=C1)C=C(N2)C(=O)NC3CCN(CC3)CC(=O)NC4=CC=CC=C4,CC1=CC2=C(C=C1)C=C(N2)C(=O)NC3CCN(CC3)CC(=O)NC4=CC=CC=C4,6,1
11709,37267225,1,2,321.4,3.8,CC1=CC2=C(C=C1)C=C(N2)C(=O)N(C)CC3=CC=C(C=C3)N(C)C,CC1=CC2=C(C=C1)C=C(N2)C(=O)N(C)CC3=CC=C(C=C3)N(C)C,3,1
11710,37315815,2,2,307.4,4.2,CN(CCCNC(=O)C1=CC2=CC=CC=C2N1)C3=CC=CC=C3,CN(CCCNC(=O)C1=CC2=CC=CC=C2N1)C3=CC=CC=C3,4,1
11711,37332978,1,2,347.5,3.6,CC1=C(NC2=C1C=C(C=C2)C(=O)N3CCN(CC3C4=CC=CC=C4)C)C,CC1=C(NC2=C1C=C(C=C2)C(=O)N3CCN(C[C@@H]3C4=CC=CC=C4)C)C,6,1
11712,37332979,1,2,347.5,3.6,CC1=C(NC2=C1C=C(C=C2)C(=O)N3CCN(CC3C4=CC=CC=C4)C)C,CC1=C(NC2=C1C=C(C=C2)C(=O)N3CCN(C[C@H]3C4=CC=CC=C4)C)C,6,0
11713,37333524,1,2,319.4,3.2,CN1CCN(C(C1)C2=CC=CC=C2)C(=O)C3=CC4=CC=CC=C4N3,CN1CCN([C@H](C1)C2=CC=CC=C2)C(=O)C3=CC4=CC=CC=C4N3,6,1
11714,37333525,1,2,319.4,3.2,CN1CCN(C(C1)C2=CC=CC=C2)C(=O)C3=CC4=CC=CC=C4N3,CN1CCN([C@@H](C1)C2=CC=CC=C2)C(=O)C3=CC4=CC=CC=C4N3,6,0
11715,37463009,3,2,321.4,2.7,CC(C1=CC(=CC=C1)NC(=O)C)NC(=O)C2=CC3=CC=CC=C3N2,C[C@H](C1=CC(=CC=C1)NC(=O)C)NC(=O)C2=CC3=CC=CC=C3N2,4,1
11716,37463012,3,2,321.4,2.7,CC(C1=CC(=CC=C1)NC(=O)C)NC(=O)C2=CC3=CC=CC=C3N2,C[C@@H](C1=CC(=CC=C1)NC(=O)C)NC(=O)C2=CC3=CC=CC=C3N2,4,0
11717,37496036,2,2,319.4,3.2,C1CN(CC2=CC=CC=C21)CCNC(=O)C3=CC4=CC=CC=C4N3,C1CN(CC2=CC=CC=C21)CCNC(=O)C3=CC4=CC=CC=C4N3,6,1
11718,37540622,1,2,367.5,4.0,CC1=CC2=C(C=C1)C=C(N2)C(=O)N3CCN(CC3)C(=O)CCC4CCCC4,CC1=CC2=C(C=C1)C=C(N2)C(=O)N3CCN(CC3)C(=O)CCC4CCCC4,1,1
11719,37575656,3,2,321.4,2.8,CC1=CC2=C(C=C1)C=C(N2)C(=O)NCC3=CC=C(C=C3)C(=O)NC,CC1=CC2=C(C=C1)C=C(N2)C(=O)NCC3=CC=C(C=C3)C(=O)NC,4,1
11720,37590676,2,2,333.4,3.2,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC(=O)C3=CC4=CC=CC=C4N3,C1CCN(C1)C(=O)C2=CC(=CC=C2)NC(=O)C3=CC4=CC=CC=C4N3,1,1
11721,37591804,2,2,333.4,2.6,C1CC(=O)N(C1)CC2=CC(=CC=C2)NC(=O)C3=CC4=CC=CC=C4N3,C1CC(=O)N(C1)CC2=CC(=CC=C2)NC(=O)C3=CC4=CC=CC=C4N3,1,1
11722,37657143,2,2,319.4,4.6,C1CCN(CC1)C2=CC=C(C=C2)NC(=O)C3=CC4=CC=CC=C4N3,C1CCN(CC1)C2=CC=C(C=C2)NC(=O)C3=CC4=CC=CC=C4N3,4,1
11723,37676318,2,4,418.5,2.4,CC1=C(C2=CC=CC=C2N1)C(=O)C(=O)N3CCN(CC3)CC(=O)NCC4=CC=CC=C4,CC1=C(C2=CC=CC=C2N1)C(=O)C(=O)N3CCN(CC3)CC(=O)NCC4=CC=CC=C4,1,1
11724,37678225,2,2,313.4,3.7,CC1CCN(CC1)CCCNC(=O)C2=CC3=C(N2)C=CC(=C3)C,CC1CCN(CC1)CCCNC(=O)C2=CC3=C(N2)C=CC(=C3)C,5,1
11725,37679792,2,4,404.5,2.5,CC1=C(C2=CC=CC=C2N1)C(=O)C(=O)N3CCN(CC3)CC(=O)NC4=CC=CC=C4,CC1=C(C2=CC=CC=C2N1)C(=O)C(=O)N3CCN(CC3)CC(=O)NC4=CC=CC=C4,1,1
11726,37766655,2,3,389.5,3.8,CC1=C(C2=CC=CC=C2N1)C(=O)C(=O)NCC(C)(C)N3CCC4=CC=CC=C4C3,CC1=C(C2=CC=CC=C2N1)C(=O)C(=O)NCC(C)(C)N3CCC4=CC=CC=C4C3,4,1
11727,37769517,2,2,321.4,4.5,CCN(C1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3N2)C(C)C,CCN(C1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3N2)C(C)C,4,1
11728,37904802,1,2,347.5,4.5,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3CCN(CC3)C4=CC=CC(=C4C)C,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3CCN(CC3)C4=CC=CC(=C4C)C,5,1
11729,37919270,1,1,258.36,4.0,CCCN(CCC)C(=O)C1=CC2=C(N1)C=C(C=C2)C,CCCN(CCC)C(=O)C1=CC2=C(N1)C=C(C=C2)C,1,1
11730,37994220,1,3,403.5,3.5,CCC1=CC=C(C=C1)C(=O)N2CCN(CC2)C(=O)C(=O)C3=C(NC4=CC=CC=C43)C,CCC1=CC=C(C=C1)C(=O)N2CCN(CC2)C(=O)C(=O)C3=C(NC4=CC=CC=C43)C,1,1
11731,38008677,2,2,335.4,3.5,CC1=CC=C(C=C1)NC(=O)CN(C)C(=O)C2=CC3=C(N2)C=C(C=C3)C,CC1=CC=C(C=C1)NC(=O)CN(C)C(=O)C2=CC3=C(N2)C=C(C=C3)C,3,1
11732,38064215,2,2,389.5,3.8,CC1=CC(=C2C=C(NC2=C1)C(=O)N3CCC(CC3)C(=O)NCC4=CC=CC=C4)C,CC1=CC(=C2C=C(NC2=C1)C(=O)N3CCC(CC3)C(=O)NCC4=CC=CC=C4)C,3,1
11733,38196827,4,2,336.4,3.4,CC(C)NC(=O)NC1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3N2,CC(C)NC(=O)NC1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3N2,1,1
11734,38271083,1,1,290.4,3.9,C1CC1N(CC2=CC=CC=C2)C(=O)C3=CC4=CC=CC=C4N3,C1CC1N(CC2=CC=CC=C2)C(=O)C3=CC4=CC=CC=C4N3,4,1
11735,38425145,1,3,356.5,2.3,CCN(CC)C(=O)CN1CCN(CC1)C(=O)C2=CC3=C(N2)C=C(C=C3)C,CCN(CC)C(=O)CN1CCN(CC1)C(=O)C2=CC3=C(N2)C=C(C=C3)C,4,1
11736,38446881,2,3,376.5,4.0,CC1=CC2=C(C=C1)NC(=C2)C(=O)NCCCN3CCN(CC3)C4=CC=CC=C4,CC1=CC2=C(C=C1)NC(=C2)C(=O)NCCCN3CCN(CC3)C4=CC=CC=C4,6,1
11737,38677327,2,2,403.5,4.9,CCCN(CC(=O)NC1=CC=CC=C1C)C(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,CCCN(CC(=O)NC1=CC=CC=C1C)C(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,5,1
11738,38677485,2,2,377.5,4.4,CCCN(CC(=O)NC1=CC=CC=C1C)C(=O)C2=CC3=C(C=C2)NC(=C3C)C,CCCN(CC(=O)NC1=CC=CC=C1C)C(=O)C2=CC3=C(C=C2)NC(=C3C)C,5,1
11739,38683696,3,3,378.5,3.0,CC1=C(NC2=C1C=C(C=C2)C(=O)NC3=CC=C(C=C3)C(=O)NCCN(C)C)C,CC1=C(NC2=C1C=C(C=C2)C(=O)NC3=CC=C(C=C3)C(=O)NCCN(C)C)C,5,1
11740,38694739,2,2,363.5,4.4,CCCN(CC(=O)NC1=CC=CC=C1C)C(=O)C2=CC3=C(N2)C=C(C=C3)C,CCCN(CC(=O)NC1=CC=CC=C1C)C(=O)C2=CC3=C(N2)C=C(C=C3)C,4,1
11741,38700271,1,2,308.4,3.2,COCCN(CC1=CC=CC=C1)C(=O)C2=CC3=CC=CC=C3N2,COCCN(CC1=CC=CC=C1)C(=O)C2=CC3=CC=CC=C3N2,2,1
11742,38742256,2,2,349.4,2.6,CC1=C(C2=CC=CC=C2N1)CC(=O)N(C)CC3=CC=C(C=C3)C(=O)NC,CC1=C(C2=CC=CC=C2N1)CC(=O)N(C)CC3=CC=C(C=C3)C(=O)NC,1,1
11743,38742966,2,2,335.4,3.0,CC1=CC2=C(C=C1)C=C(N2)C(=O)N(C)CC3=CC=C(C=C3)C(=O)NC,CC1=CC2=C(C=C1)C=C(N2)C(=O)N(C)CC3=CC=C(C=C3)C(=O)NC,4,1
11744,38841322,2,2,347.5,4.3,CC1=CC2=C(C=C1)NC(=C2)C(=O)NC3=CC=CC(=C3)CN4CCCCC4,CC1=CC2=C(C=C1)NC(=C2)C(=O)NC3=CC=CC(=C3)CN4CCCCC4,6,1
11745,39004338,1,3,345.4,2.7,C1CC(=O)N(C1)C2=CC=CC(=C2)CNC(=O)C3=NC4=CC=CC=C4C=C3,C1CC(=O)N(C1)C2=CC=CC(=C2)CNC(=O)C3=NC4=CC=CC=C4C=C3,2,1
11746,39036789,1,2,318.4,3.3,CC1=C(C2=CC=CC=C2N1)C(=O)C(=O)N3CCC4=CC=CC=C4C3,CC1=C(C2=CC=CC=C2N1)C(=O)C(=O)N3CCC4=CC=CC=C4C3,1,1
11747,39037370,1,3,361.4,3.1,CC1=C(C2=CC=CC=C2N1)C(=O)C(=O)N3CCN(CC3)CC4=CC=CC=C4,CC1=C(C2=CC=CC=C2N1)C(=O)C(=O)N3CCN(CC3)CC4=CC=CC=C4,1,1
